# wubi char dictionary (converted from rime)
# format: char	code	freq
蓛	asmt	22837
萙	aspq	24426
菥	asr	278023
菻	assu	98599
䔁	assu	6007
䖇	aste	3624
䔦	astx	3882
㭉	asu	3941
葽	asvf	451788
菘	asw	1032658
䕆	aswj	5302
藮	aswo	23334
萊	asww	16582117
蒁	asyp	27603
攻	at	48952000
苌	ata	760592
莠	atb	1221317
医	atd	62853176
殹	atdc	35448
䃜	atdd	4855
㬾	atde	4061
䒷	atdf	6424
㙠	atdf	4696
醫	atdg	12709647
鹥	atdg	54313
莑	atdh	26610
瞖	atdh	10823
繄	atdi	540160
荞	atdj	3515011
䗟	atdj	3147
蕎	atdk	3117835
䓡	atdk	8718
㗨	atdk	4130
贀	atdm	40809
翳	atdn	2323482
悘	atdn	417035
鷖	atdo	60370
黳	atdo	31873
蓬	atdp	20553882
芺	atdu	115181
䒨	atdu	4190
嫛	atdv	63250
毉	atdw	46966
薙	atdy	1251105
瑿	atdy	39618
䕝	atef	3475
蒩	ateg	38426
䓚	ateg	3604
芊	atf	3425647
䔘	atfg	3922
蓗	atfh	22043
莛	atfp	168800
䔏	atfp	4071
薐	atft	46866
茱	atfu	3922117
蒛	atfw	118160
䓙	atfx	3445
董	atg	73576941
蘍	atge	17674
苼	atgf	269087
菙	atgf	27405
䒜	atgj	4011
翘	atgn	16979294
薰	atgo	28398117
薫	atgo	6970447
蕪	atgo	969110
尧	atgq	6056941
荇	atgs	1122023
苵	atgu	23234
蓰	ath	74867
匴	atha	97010
葮	athc	114188
苲	athf	27405
䕗	athj	4339
䓘	athk	3534
蒠	athn	28298
莚	athp	82414
蕱	atie	22043
葕	atis	25617
莉	atj	42398588
萫	atjf	118160
䔣	atjg	4090
藒	atjn	11617
䔧	atjs	4180
㦴	atkd	3882
茖	atkf	149934
萂	atkf	143976
莵	atky	93832
萭	atky	60470
蓖	atl	1827011
䒸	atlf	4339
蔥	atln	3167482
薇	atm	48852705
薁	atmd	52129
藢	atmt	25915
薛	atn	17177882
孽	atnb	6315105
䒗	atnb	3912
蒒	atnh	42001
蘬	atnh	28398
躠	atnh	27107
糵	atno	84598
蘖	atns	443844
㜸	atnv	8191
㔑	atnv	4378
蕃	ato	16582117
萩	atou	3236988
䒦	atpu	4180
藜	atq	2144752
蘒	atqn	18667
蘓	atqo	62555
䔟	atqq	3812
蘅	atqs	1568847
蔾	atqs	33660
䕔	atqs	7169
菞	atqt	22241
莪	atr	2065317
薭	atrf	28100
蓹	attb	30681
蘌	atti	22043
蕧	attt	24823
䔉	attu	4408
蘒	attx	3515
䒩	atu	4249
䒘	atu	4160
蒰	atuc	21646
苸	atuf	91549
萪	atuf	55207
蕛	atut	20156
苳	atuu	435901
萎	atv	4319294
蘶	atvc	35348
葎	atvg	433915
䓳	atvu	3594
萟	atvy	18369
䓈	atwc	3912
蓯	atwh	98201
蘈	atwm	74867
䕴	atwo	4398
蒣	atws	41207
䕌	atwy	9472
莓	atx	5987435
蘩	atxi	332635
藊	atya	21745
蒋	au	29986823
臧	aua	2571717
蒫	auaf	31277
荓	auaj	55704
䕈	auas	6533
蒴	aub	135040
蓘	auce	26412
萒	aucq	23135
藙	auec	34752
蘢	aued	114188
蕑	auef	34057
葥	auej	55306
菛	auf	161849
苙	auf	72484
匨	aufd	23433
莊	auff	15986352
荘	auff	9552094
蘠	aufk	25022
蓤	auft	32469
菤	augb	38724
䓺	augd	3634
蓔	augo	18568
葁	augv	36143
䕏	augy	3991
莘	auj	7605929
蕳	aujf	82910
蕫	aujf	69605
萻	aujf	47661
蔁	aujj	25915
㔶	aujm	8440
薏	aujn	3723529
䔔	aujq	4805
蕲	aujr	810240
菩	auk	1578776
蔀	aukb	453774
蔉	auke	50342
蔄	aukf	31079
䕡	aukk	3862
莌	aukq	24922
蕄	aunu	23334
茨	auq	23929882
蔣	auqf	6394541
蒟	auqk	238305
薋	auqm	50342
茭	aur	613637
藱	aurc	21844
薪	aus	63051764
䔿	ausf	4696
蘭	ausl	41207058
藽	ausq	60668
䔵	ausu	4299
蒺	aut	115181
虁	autt	26809
蒹	auv	400155
菨	auvf	28894
蔅	auvf	10227
蔺	auw	2383058
藺	auwy	536188
苝	auxb	323698
䕞	auyv	3465
切	av	95421647
蕁	avaf	1181600
蔇	avaq	29291
艽	avb	262136
䒵	avbf	3951
莭	avbj	49051
菇	avd	7665505
薅	avdf	271072
䓼	avdy	3415
䕅	avec	6295
荨	avf	3256847
蕭	avfj	8668376
茟	avgj	24227
葘	avgl	26213
萧	avh	52923764
藎	avhl	73974
菉	aviu	141990
茹	avk	8598870
苕	avkf	768536
蕠	avki	39419
蒘	avkr	29688
菑	avlf	91946
䔥	avoj	4488
菷	avph	29192
芀	avr	26908
㓛	avt	4269
䒲	avta	4220
莙	avtk	90059
蔒	avto	39221
芛	avtr	233341
茛	avu	115181
䓸	avvf	3862
茘	avvv	69803
葌	avvv	13404
芄	avy	309797
袃	avye	30681
䔼	avyh	4031
荵	avyn	99294
共	aw	379303529
茷	awau	59675
䒫	away	3971
苍	awb	14993411
芁	awb	21546
䢼	awbh	3376
芿	awbr	46171
㗡	awbx	3703
蓊	awc	484555
䓗	awcn	3604
葰	awct	123124
芟	awcu	484555
茯	awd	697044
蔡	awf	66527058
荟	awfc	11716705
芢	awff	615623
茌	awff	356465
苻	awfu	691087
葵	awg	19064470
菕	awga	39717
葊	awga	28100
蘥	awga	24823
蒨	awge	1022729
荃	awgf	4200141
䔑	awgf	4359
莶	awgg	156884
薈	awgj	2810023
剳	awgj	264122
萮	awgj	27901
匬	awgj	26809
匼	awgk	144969
荅	awgk	126103
鷋	awgo	44483
荼	awgs	3445505
蔹	awgt	180715
蘞	awgt	31774
巬	awgu	29688
䔲	awgu	4776
匳	awgw	112202
薟	awgw	35845
蘝	awgw	26710
莜	awh	762578
蓚	awhe	66626
蓨	awhe	43192
蓧	awhs	60271
戍	awi	2343341
苶	awiu	71888
㳟	awiu	4746
芥	awj	4656894
蛬	awju	36242
葆	awk	4934917
䢽	awkc	3564
㔯	awkd	7049
藵	awke	172771
茽	awkh	120145
輂	awlj	81917
苮	awmj	80130
巷	awn	44583058
葔	awnd	69803
恭	awnu	8161976
䳍	awqo	5004
拲	awrj	41207
茶	aws	152912941
荷	awsk	32667764
茠	awsu	152912
䒳	awsu	4229
㭟	awsu	3673
荏	awt	395190
莋	awtf	292917
葻	awtj	32469
䔀	awtv	15688
䒔	awu	4249
莅	awuf	765557
蓓	awuk	5580329
䓲	awuq	3654
芬	awv	33064941
葠	awvc	36440
葐	awvl	39618
棻	awvs	789388
㔲	awvv	10425
㔳	awvw	8430
巫	aww	12808941
莝	awwf	33064
鹀	awwg	50242
葅	awwg	35348
䔢	awwn	4805
鵐	awwo	214475
遳	awwp	26908
觋	awwq	146955
覡	awwq	78442
䕥	awwr	4468
蓌	awwt	29986
苁	awwu	729811
花	awx	593778823
芲	awxb	35249
蕟	awxc	89066
蒊	awxx	42299
恐	awy	57491294
聓	awyb	26710
苓	awyc	5858352
蒦	awyc	57392
䂬	awyd	5808
舊	awye	79435294
鞏	awyf	737755
萑	awyf	216461
㠫	awyg	4299
跫	awyh	287952
蛩	awyj	961167
劐	awyj	55306
蒼	awyk	11716705
莟	awyk	69704
䡗	awyl	4805
䕘	awym	4656
芩	awyn	1479482
菍	awyn	27802
蕉	awyo	4805835
䊄	awyo	4339
銎	awyq	130075
㧬	awyr	4507
䅃	awyt	7456
芃	awyu	1131952
䓹	awyv	3832
巩	awyy	9373364
㼦	awyy	5739
药	ax	265115294
荭	axa	407105
葒	axaf	918470
虇	axay	20454
芎	axb	1916376
葞	axbf	26015
苰	axcu	41008
䔛	axdm	3961
藧	axec	28497
苭	axer	38327
蒃	axeu	23929
䕑	axev	4795
荮	axf	53320
蘏	axfm	23135
葤	axfu	24327
莼	axg	1449694
䕬	axgg	4339
蒓	axgn	208517
䕳	axgr	3743
䒡	axhj	4359
苐	axht	134047
䔋	axit	3822
䒺	axiu	4210
蕴	axj	9244282
蘰	axjc	204545
茀	axjj	103265
藴	axjl	51732
蔃	axkj	54810
蘊	axll	1747576
蒳	axmw	73179
䒛	axnb	3862
蕝	axqc	180715
葯	axqy	1042588
芗	axt	797331
薌	axtb	89960
薿	axth	44483
蘔	axtm	20653
蘕	axtp	21050
蔠	axtu	384268
䔨	axty	4080
苺	axu	7983247
蒻	axuu	204545
蒶	axwv	245256
芘	axx	1419905
荜	axxf	408098
蕬	axxi	56895
蒈	axxr	47959
茲	axxu	7854164
芳	ay	55008941
䔻	aybt	3862
茺	ayc	278023
䕛	aydw	3455
蘐	ayec	28795
䕍	ayek	7496
䒾	ayeu	3733
䕦	ayey	4220
䓂	ayf	3832
藷	ayfj	386254
苄	ayh	1499341
虀	ayhg	65832
弋	ayi	5937788
蔼	ayj	1489411
薺	ayjf	260150
萕	ayjf	25121
荠	ayjj	1221317
藹	ayjn	434908
蓑	ayk	1757505
蘘	ayke	70399
䕊	aylg	4080
蒿	aym	3276705
藁	ayms	5004423
藳	aymt	28993
貣	aymu	31674
藃	aymw	23532
芦	ayn	12113882
匾	ayna	2909317
萹	ayna	68413
芒	aynb	11518117
䓽	aynb	4190
蔰	aync	26412
䓞	aynd	3981
菺	ayne	59973
荒	aynk	20057411
莣	aynn	821162
荄	aynw	62555
㼹	ayny	4776
葶	ayp	905562
薧	aypx	27802
鸢	ayq	1936235
鳶	ayqo	1578776
蓠	ayrc	328663
蘺	ayry	133054
蔟	ayt	318734
葹	aytb	70796
䔓	aytf	3941
蔙	ayth	62158
蒍	ayto	263129
蒂	ayu	44384470
芠	ayu	285967
蔐	ayud	18270
蔏	ayuk	50540
藡	ayup	28497
蒡	ayuy	486541
莨	ayv	1290823
蓈	ayvb	68413
蓢	ayve	36143
萃	ayw	9522305
苀	aywb	183694
蔎	aywc	34852
䕶	aywc	4110
菸	aywu	4567529
匟	aywv	44682
䬥	aywv	4180
隿	aywy	23830
䕹	aywy	3654
蓄	ayx	20752470
䔞	ayxf	3743
䖂	ayxr	3793
虊	ayxs	21944
蕹	ayxy	213482
了	b	1678070588
陈	ba	400155294
䧖	baay	3346
陿	badw	25320
隁	bajv	21844
聝	bakg	43888
䧕	bakg	3197
䧢	bakk	3177
䧆	bawy	3455
聀	bay	40809
子	bb	497463529
聶	bbbf	1548988
孨	bbbf	89364
孴	bbbj	39221
顳	bbbm	84201
㱌	bbbw	4220
陬	bbc	854922
孕	bbf	56101176
孖	bbg	2025600
聑	bbg	65037
䦻	bbg	3296
耶	bbh	61760941
䧝	bbhj	3326
聉	bbmh	20355
阤	bbn	34157
陂	bby	1469552
取	bc	420014117
陉	bca	548103
郰	bcbh	48256
聂	bcc	8350635
颞	bccm	559025
埾	bcff	29589
聚	bci	112202352
夃	bci	44682
鄹	bcib	192630
㔌	bcij	4517
孡	bckg	34852
盈	bcl	70697411
戤	bcla	53519
㿬	bcn	5550
㜿	bcnh	4845
䦽	bcnh	3286
焣	bcou	29589
㷅	bcou	3912
䧞	bcoy	3187
阭	bcqn	87180
棸	bcsu	51732
娶	bcv	29589647
陖	bcwt	18568
承	bd	57888470
隋	bda	9462729
隓	bdaa	28398
墮	bdaf	2889458
嶞	bdam	39816
隳	bdan	400155
隨	bdap	40214117
䢫	bdap	3356
㯐	bdas	3862
䜐	bday	4239
阨	bdbn	631510
耾	bdcy	34653
䧀	bdcy	3594
随	bde	417035294
堕	bdef	8688235
陏	bdeg	58186
呄	bdf	37235
陙	bdfe	27008
陓	bdfn	828112
隇	bdgv	18667
阫	bdhy	22738
陌	bdj	3624235
颇	bdm	46171764
陾	bdmd	22738
㿵	bdmd	5262
陑	bdmj	240291
聏	bdmj	36838
頗	bdmy	8787529
陭	bdsk	19263
陦	bdtf	125110
陝	bdty	430936
陜	bdww	380296
聗	bdww	26114
陇	bdx	11319529
阴	be	50044235
隉	beag	41405
隱	bean	17872941
檃	beas	45079
櫽	beas	26908
䧟	beeg	3902
䎳	beg	3425
阻	begg	44285176
䏂	behc	3574
毦	ben	112202
聣	beqn	43391
阞	bet	35646
䧦	beto	3932
䧌	bevg	3286
隠	bevn	5471105
际	bf	78243764
隫	bfam	17872
阹	bfcy	61661
耺	bfcy	26412
孺	bfd	1191529
隭	bfdj	26610
隢	bffq	78938
陡	bfh	9393223
皯	bfh	676192
䦹	bfh	3534
阱	bfj	935350
䎴	bfjh	3574
聐	bfkg	26511
㝆	bfkk	4140
聴	bfln	3197270
隯	bfnf	39419
阮	bfq	8469788
陼	bftj	34256
㿹	bfup	5818
陵	bfw	32568470
陸	bfwf	18965176
卫	bg	98400470
陚	bgay	26412
陆	bgb	54711058
孒	bgd	1856800
聙	bgeg	63250
孲	bgfg	65236
聽	bgfn	65732705
耳	bgh	108230588
阷	bghg	26114
聇	bghg	22539
䧠	bgjf	4090
䧥	bgjn	25320
隔	bgk	63448941
䎸	bgkg	4021
陋	bgm	3256847
䏆	bgmj	3683
陃	bgmw	56895
阢	bgq	52328
隞	bgqt	131068
㭆	bgsu	5014
陕	bgu	25220705
陘	bgva	121138
隬	bgwr	37731
䧅	bgxw	3445
耻	bh	19064470
芔	bhbh	66129
陫	bhdd	31476
阯	bhg	448809
隵	bhga	21944
㞢	bhgd	4100
㞷	bhgf	4011
蚩	bhgj	378310
旹	bhgj	30086
妛	bhgv	43590
陟	bhh	1211388
骘	bhhg	210503
騭	bhho	36242
屮	bhk	3723529
阽	bhkg	76754
鼐	bhn	638461
䧋	bhqn	3455
䖎	bhwn	3524
㞣	bhwv	4339
孙	bi	82016941
函	bib	29986823
顄	bibm	35150
陗	bieg	22440
丞	big	9442870
卺	bigb	326677
脀	bige	38426
巹	bign	134047
烝	bigo	237312
氶	bii	1052517
隙	bij	7824376
㞼	bimj	4090
逊	bip	37731764
隚	bipf	24327
隲	bito	62356
尕	biu	932371
阥	biy	18965
阳	bj	101280000
陧	bjf	97506
䧉	bjfg	3723
隄	bjgh	152912
陽	bjgr	23234823
刵	bjh	26412
㓟	bjh	4468
䎶	bjhh	3445
㿸	bjlc	6881
隅	bjm	8003105
隰	bjx	706974
䏉	bjxo	3465
职	bk	92542117
亟	bkc	10128000
凾	bkcb	177736
焏	bkco	48256
䧎	bkeg	4577
叾	bkf	293910
聖	bkgf	39121882
聩	bkh	208517
䦿	bkhh	3723
隤	bkhm	136032
聵	bkhm	54214
陨	bkm	1409976
隕	bkmy	238305
阵	bl	53519529
勐	ble	1112094
孟	blf	30185411
盁	blf	39320
塦	blff	23334
隈	blg	1330541
䧃	blg	3326
陣	blh	21745411
出	bm	1846870588
䢺	bmbh	3534
䪼	bmdm	3435
㔘	bmet	4210
祟	bmf	4279576
聃	bmfg	216461
耼	bmfg	35944
䧓	bmfk	3654
䎻	bmfk	3376
䄐	bmfn	5759
㞊	bmfn	3991
䳳	bmfo	6444
㱁	bmfw	5014
聘	bmg	270080000
隑	bmgu	26015
䖓	bmhw	3554
岀	bmk	1161741
孾	bmmv	52725
粜	bmo	212489
糶	bmoy	127096
欪	bmqw	25121
䧙	bmwn	3455
孭	bmy	58285
也	bn	975068235
䧩	bnbt	3733
阠	bnfh	34157
凵	bnh	3614305
阝	bnh	333628
卩	bnh	257171
孑	bnhg	1539058
隦	bnku	22241
孔	bnn	62853176
巜	bnn	123124
耴	bnn	52427
㔾	bnn	6732
䎲	bnn	3435
	bnn	1
乃	bnt	60271529
䎵	bntt	3852
皮	bnty	131068235
孞	bnu	49845
䦼	bnwy	3505
恥	bny	8976188
耿	bo	6692423
䧪	bodv	3286
㷦	boou	4090
隣	boqg	24525647
隣	boqg	3068188
䧨	bouf	3793
䧤	boug	3812
䧡	bovh	3554
䧜	bovk	3266
阦	boy	21646
褧	boye	44285
辽	bp	57689882
䢊	bpd	3882
䧮	bpdn	3207
辸	bpe	18369
院	bpf	442851764
孮	bpfi	121138
聢	bpgh	63250
䧑	bpgh	3217
䧬	bpgm	3743
䏃	bpju	3624
皹	bplh	102272
聹	bpns	68512
耽	bpq	3306494
聍	bps	159863
䏁	bpuh	3644
迆	bpv	73378
聜	bpwa	63647
䏄	bpwf	3733
聺	bpwi	30483
陀	bpx	9820188
陶	bq	74073411
䎽	bqaj	3644
阺	bqay	63647
陒	bqdb	22142
聸	bqdy	41207
陷	bqe	21447529
陥	bqhj	467675
聎	bqiy	21050
䧁	bqkg	3137
㝃	bqkq	4498
䧯	bqky	3227
﨩	bqmh	22639
孢	bqn	5560470
皰	bqnn	1370258
䧰	bqoi	3465
隝	bqoy	28100
鵈	bqoy	28000
隖	bqoy	22440
陱	bqoy	19759
㚉	bqqu	4031
陊	bqqy	44583
聦	bqrn	51335
聊	bqt	84300705
隐	bqv	47959058
孤	br	55803294
阪	brcy	7943529
隍	brg	368381
隗	brq	774494
聭	brqc	35745
㝂	brrh	4130
陴	brt	185680
聛	brtf	45774
阿	bs	316748235
陻	bsfg	25518
䏇	bsfi	3743
䧣	bsfi	3227
䧈	bsg	3644
耵	bsh	163835
䦺	bsh	3445
陳	bsjg	58583529
刴	bsjh	52526
螴	bsjj	32072
敶	bsjt	89464
䏀	bskj	4160
娿	bskv	336607
朶	bsu	237312
䧒	bsww	3395
陠	bsy	19660
降	bt	230362352
陞	btaf	1946164
阩	btah	39320
陹	btaj	19759
艸	btbh	5908000
茻	btbh	58186
陁	btbn	59179
㪿	btbr	4160
聒	btd	410084
䧏	btdh	3366
聅	btdy	62753
阡	btf	4299435
聕	btfk	24724
䧊	btfk	3435
陎	btfy	186672
䎷	btfy	3614
隆	btg	58980705
䃧	btgd	4627
陲	btgf	1151811
隀	btgf	32767
䎺	btgj	3495
阼	bth	241284
䧗	btjt	3217
䧄	btkg	3693
聥	btky	30979
聰	btln	5073929
䧭	btln	3147
隩	btmd	40710
阣	btnn	49944
㤵	btnu	8807
䎿	btoy	3922
孼	bttb	132061
蠥	bttj	25220
糱	btto	32072
櫱	btts	35547
辥	bttu	25220
㔎	bttv	4488
雟	btwk	41703
孫	btxi	25617882
愻	btxn	29788
遜	btxp	8767670
孜	bty	4160423
联	bu	263129411
聠	buah	35547
隧	bue	3644094
隴	bued	1330541
䏊	bued	5103
墜	buef	5252658
鐆	bueq	25220
隊	buey	70498823
阧	bufh	23135
䧧	bugy	4974
障	buj	14894117
隌	bujg	33859
陪	buk	137025882
聪	bukn	6851294
隡	butg	55207
隒	buvw	22837
隘	buw	1697929
限	bv	314762352
孻	bvhl	55207
䎼	bviy	3862
隟	bvjs	22043
䧂	bvkg	3246
㿳	bvlg	5173
㿪	bvyy	8281
队	bw	159863529
聡	bwcn	5649835
聬	bwcn	43689
隂	bwdy	159863
聄	bwet	57094
附	bwf	99194823
坠	bwff	21646117
際	bwfi	152912941
䏅	bwfi	3584
除	bwg	182701176
陯	bwga	22837
䎾	bwga	3475
聧	bwgd	37136
险	bwgg	40313411
隃	bwgj	60569
隥	bwgu	23234
險	bwgw	8678305
険	bwgw	1499341
阶	bwj	20156705
㜾	bwjh	5222
聁	bwvt	33362
䧍	bwwk	3346
陰	bwyc	13901176
聆	bwyc	7635717
阾	bwyc	64044
陮	bwyg	29986
耹	bwyn	61165
䧔	bwyn	3376
陛	bx	2492282
墬	bxef	1380188
聈	bxet	20653
䧘	bxey	3445
乸	bxi	124117
聨	bxxa	125110
聫	bxxd	49051
聯	bxxg	56498352
䏈	bxxi	3793
阰	bxxn	84400
聮	bxxo	93634
階	bxxr	139011764
及	by	990955294
䧐	bybg	3534
䧇	byey	3425
埅	byff	129082
孓	byi	1052517
卪	byi	60370
隮	byjg	34653
䧚	bymk	3256
孩	byn	66725647
阸	bynn	26213
㤂	bynu	7824
陔	bynw	1002870
䧫	bype	3385
聤	byps	51831
䲯	byqo	3584
防	byt	193623529
職	byuj	40909176
䧛	byuy	3256
阬	bywn	61562
﨤	byyp	30880
以	c	877760000
戏	ca	46469647
颈	cad	20156705
䪻	cadm	3256
劲	cae	62356705
㹑	cafy	4498
弁	caj	10723764
刭	cajh	347529
㹏	cakg	5024
迳	cap	1548988
鴘	caqo	29688
犕	cate	55108
牫	cay	37136
巯	cayk	210503
邓	cb	34355764
牠	cbn	8370494
双	cc	285967058
又	ccc	723854117
叕	cccc	733783
敠	cccc	75165
叄	cccd	178729
參	ccce	12113882
犙	ccce	105251
毿	ccce	38426
毲	ccce	21646
垒	cccf	9641458
亝	cccf	390225
叠	cccg	18170823
絫	ccci	368381
㕘	ccci	4418
剟	cccj	678178
剼	cccj	78442
颡	cccm	310790
顙	cccm	65236
䫩	cccm	3554
䫎	cccm	3187
叅	cccn	133054
鵽	ccco	34256
遪	cccp	22837
逫	cccp	18568
㓄	cccq	4021
桑	cccs	91251294
㕖	cccs	4011
敪	ccct	56001
厽	cccu	454767
叒	cccu	78541
歠	cccw	63151
欼	cccw	27504
㯩	cccw	3624
㸭	ccn	11816
斚	ccpf	32072
㸻	cctd	4845
㕕	ccu	4120
㕛	ccu	4090
厸	ccy	308804
参	cd	59973647
犡	cday	36242
叁	cdd	9015905
毵	cdee	183694
牯	cdg	1102164
㹛	cdht	4229
奙	cdjn	23036
畚	cdl	409091
軬	cdlj	30681
貵	cdmu	27305
牻	cdny	69307
㹉	cdri	4597
犄	cds	89265
能	ce	1807152941
㦷	ceay	6076
勇	cee	82811294
勈	ceet	22936
䏍	cef	3266
䏻	cefc	8718
㷱	cefo	3922
㸹	cefy	4756
㼧	cegy	5054
㪌	cehc	3932
甬	cej	6523623
牦	cen	1926305
恿	cenu	295896
通	cep	517322352
䳌	ceqo	3961
劝	cet	23433411
牞	cet	215468
螚	cexj	391218
䘅	cexj	4339
態	cexn	16482823
熊	cexo	61165176
熋	cexo	67520
对	cf	1191529411
㹘	cfdj	4120
頚	cfdm	350508
圣	cff	103265882
㹓	cffq	5510
特	cffy	319727058
牡	cfg	11716705
㸩	cfh	5073
犆	cfhg	62853
㸵	cfkg	4875
犢	cflm	176743
犊	cfn	2075247
㹗	cfnf	4815
怼	cfnu	711938
㹀	cfpb	5898
㸿	cfpw	5610
马	cg	234334117
驱	cga	77945882
骁	cgaq	924428
骤	cgb	8072611
䯅	cgbc	3346
驰	cgbn	25022117
驭	cgc	3435576
骖	cgce	401148
驿	cgcg	7198823
骉	cgcg	74967
骚	cgcj	9730823
骀	cgck	169792
骏	cgct	16284235
骑	cgdk	86981647
骐	cgdw	2194400
驮	cgdy	4319294
驵	cge	71690
骦	cgfh	31873
骊	cgg	5381741
骒	cgj	67321
驲	cgjg	40710
驯	cgk	3405788
牾	cgkg	140004
驶	cgkr	13603294
䯄	cgkw	3296
骡	cgl	6275388
骃	cgld	102272
驷	cglg	971096
㹔	cglg	5342
骋	cgm	3207200
㸬	cgmh	4666
骣	cgn	47065
驼	cgp	3197270
骔	cgpi	25518
䯃	cgpv	3058
驹	cgq	4607247
骝	cgql	555054
驺	cgqv	196602
驳	cgr	5242729
骠	cgs	1131952
骄	cgt	9879764
骆	cgtk	4120705
骢	cgtn	352494
骥	cgu	5083858
骈	cgua	580870
骍	cguh	49249
牼	cgva	54512
骎	cgvc	70896
骕	cgvw	50044
验	cgw	53023058
骙	cgwd	33064
骅	cgwf	1966023
驸	cgwf	212489
骓	cgwy	333628
驴	cgy	38724705
骗	cgya	58484235
骧	cgye	884710
驻	cgyg	93137882
骟	cgyn	167807
骇	cgyw	7735011
犋	ch	111209
犑	chdy	33064
覌	chqn	70498
厼	ciu	708960
犦	cjai	38923
㹇	cjqn	4398
台	ck	482569411
邰	ckb	1717788
㣍	cket	3832
瓵	ckgy	28298
㸪	ckh	4637
刣	ckjh	33263
怠	ckn	4686682
乨	cknn	39916
炱	cko	172771
迨	ckp	912512
㰧	ckqw	5818
枲	cksu	68413
辝	ckuh	20057
䢄	ckus	3802
巼	ckxb	68512
犤	clcx	39816
㸶	cldy	5093
牭	clg	82016
圅	cluf	33859
㹄	clwt	5103
㹎	clxi	4686
观	cm	94130823
牰	cmg	46668
岊	cmj	463703
贠	cmu	125110
貟	cmu	29192
犅	cmum	57193
㸽	cmy	5123
予	cn	44583058
巴	cnh	122131764
矝	cnhc	146955
犌	cnhc	41802
矡	cnhc	41504
奦	cnhd	24327
䂉	cnhd	5064
務	cnhe	37334588
豫	cnhe	33760000
矟	cnhe	37632
氄	cnhe	26114
䂊	cnhe	5064
堥	cnhf	1598635
鞪	cnhf	21050
䂌	cnhf	5153
鹜	cnhg	785416
鹬	cnhg	563990
骛	cnhg	325684
䂇	cnhg	4875
瞀	cnhh	131068
㸨	cnhh	5123
㐨	cnhh	4855
㡔	cnhh	4269
䂍	cnhi	5044
䋷	cnhi	3673
蟊	cnhj	158870
劀	cnhj	108230
蝥	cnhj	88073
矠	cnhj	31575
暓	cnhj	26213
䂈	cnhj	5659
䖥	cnhj	4051
矞	cnhk	169792
预	cnhm	116174117
預	cnhm	44185882
嵍	cnhm	33958
䂎	cnhm	4845
矜	cnhn	1827011
愗	cnhn	25320
㥤	cnhn	5937
鷸	cnho	233341
騖	cnho	159863
鶩	cnho	152912
熃	cnho	30483
鶔	cnho	24823
䱯	cnho	4627
䳱	cnho	4021
遹	cnhp	70995
鍪	cnhq	78243
䥐	cnhq	5203
柔	cnhs	35745882
楘	cnhs	29391
㮗	cnhs	3793
矛	cnht	8509505
敄	cnht	130075
䜼	cnhu	4031
婺	cnhv	3405788
㜈	cnhv	4438
䨁	cnhy	5778
䂆	cnhy	5222
厶	cny	3663952
	cny	1
駴	coaa	31476
駥	coad	26511
䮬	coad	4021
驊	coag	1151811
騹	coag	21844
䮙	coag	3544
騲	coaj	96911
馵	coaj	50143
驅	coak	3822823
駏	coan	32171
䮅	coan	3395
驧	coao	30384
驠	coao	26511
駆	coar	4339152
䮜	coas	3246
䮲	coaw	3753
驩	coay	135040
䯀	cobb	4289
䮛	cobf	3385
駬	cobg	30384
䣕	cobh	3316
驟	cobi	1400047
馳	cobn	3197270
馺	coby	31873
駊	coby	31178
䮁	coca	3515
䮕	cocc	3455
騃	cocd	70697
驂	coce	57292
騷	cocj	4210070
騒	cocj	686122
駘	cock	97109
驈	cock	20951
驫	coco	114188
騳	coco	32270
馻	cocq	58484
騥	cocs	11716
䮣	cocs	3773
䯂	cocs	3475
駿	coct	6672564
馭	cocy	808254
騞	codd	34256
䮆	codf	3425
駓	codg	25419
騵	codi	80130
䮞	codj	3236
騎	codk	15092705
騻	codr	22440
騏	codw	1231247
駄	cody	2293694
馱	cody	885703
駹	cody	32965
駀	cody	16979
䭾	cody	4627
䮂	cody	3465
騪	coec	18468
騱	coed	23433
䮑	coef	3644
駔	coeg	39320
䭷	coen	4517
䮭	coeq	3763
䮘	coeq	3395
馶	cofc	26213
䮃	cofc	3336
䮻	coff	3584
驖	cofg	30185
馯	cofh	28894
驦	cofh	24525
䭴	cofj	4785
䭼	cofj	4577
驍	cofq	207524
驝	cofs	20156
䮚	coft	3485
駤	cogf	24327
駍	cogf	24128
馷	cogh	36242
䮥	cogh	6017
䭶	cogj	4200
䮋	cogj	3644
䮏	cogk	3256
驑	cogl	24128
䮠	cogl	6344
駵	cogn	25617
䮱	cogp	3872
䮯	cogt	3515
䮊	cogw	3505
驪	cogx	281002
騑	cohd	92343
䮹	cohh	4061
䮓	cohj	3435
驢	cohl	2075247
驉	coho	38724
馬	coi	98698352
騨	coif	101280
駫	coiq	18270
駻	cojf	66527
馹	cojg	115181
驆	cojg	38426
騠	cojh	38327
䮖	cojj	3405
騔	cojn	22639
騍	cojs	28100
騴	cojv	20851
騉	cojx	43987
䣖	cokc	3137
駽	coke	21447
驒	cokf	119152
馴	cokh	1340470
馽	cokh	26511
駛	cokr	3991623
駰	cold	39022
驛	colf	1241176
駟	colg	397176
騾	coli	227383
䮷	colj	3604
騦	coln	23532
䮫	colv	4547
駚	comd	24525
䮩	come	3941
䮗	comf	3634
